Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
07:25:14.097 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.580000,2.250000,1.380000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.024887,-0.000702,0.000000,-11.675949,-0.773392,0.000000,-0.142000,0.005000,-0.044000,AngleUp,Hold,0,0.000000,-2.580000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.197 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.040000,2.100000,1.390000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.094437,0.025208,0.000000,-11.679779,-0.772720,0.000000,-0.041000,0.034000,0.058000,AngleUp,Hold,0,0.000000,-2.040000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.297 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.810000,2.020000,1.480000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.098419,0.041443,0.000000,-11.685043,-0.771042,0.000000,-0.074000,0.000000,0.069000,AngleUp,Hold,0,0.000000,-1.810000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.397 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.550000,1.990000,1.440000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.127029,0.023254,0.000000,-11.690903,-0.769196,0.000000,-0.049000,-0.004000,-0.008000,AngleUp,Hold,0,0.000000,-1.550000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.497 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.220000,1.750000,1.460000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.152557,0.014893,0.000000,-11.697922,-0.768799,0.000000,-0.027000,-0.069000,0.044000,AngleUp,Hold,0,0.000000,-1.220000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.597 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.070000,1.580000,1.480000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.134628,0.006622,0.000000,-11.707489,-0.768387,0.000000,0.094000,0.017000,0.023000,AngleUp,Hold,0,0.000000,-1.070000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.697 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.030000,1.420000,1.420000,LowGoal,105.000000,1,0,0.000000,0.000000,0,0.000000,-0.003220,0.000000,-11.711014,-0.768387,0.000000,-0.007000,-0.019000,0.004000,AngleUp,Hold,0,0.000000,-1.030000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.797 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.690000,1.390000,1.360000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.025772,-0.037430,0.000000,-11.711060,-0.769852,0.000000,0.170000,0.086000,0.129000,AngleUp,Hold,0,0.000000,-0.690000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.897 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.070000,1.850000,1.350000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.129288,-0.046310,0.000000,-11.707489,-0.771530,0.000000,0.044000,0.011000,-0.010000,AngleUp,Hold,0,0.000000,0.070000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:14.997 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.410000,1.980000,1.450000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,-0.029785,0.000000,-11.701141,-0.773529,0.000000,-0.009000,-0.049000,-0.016000,AngleUp,Hold,0,0.000000,0.410000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.097 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.480000,1.720000,1.530000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.031372,0.006317,0.000000,-11.701843,-0.774170,0.000000,-0.031000,0.010000,0.024000,AngleUp,Hold,0,0.000000,0.480000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.197 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.380000,1.390000,1.510000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.049973,-0.018799,0.000000,-11.703995,-0.774536,0.000000,-0.060000,0.013000,-0.033000,AngleUp,Hold,0,0.000000,0.380000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.297 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.220000,1.510000,1.640000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.095749,0.000000,0.000000,-11.707977,-0.774307,0.000000,-0.069000,0.003000,0.027000,AngleUp,Hold,0,0.000000,0.220000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.398 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.110000,1.520000,1.660000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.002182,0.000000,0.000000,-11.711426,-0.774307,0.000000,-0.021000,-0.012000,-0.017000,AngleUp,Hold,0,0.000000,0.110000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.497 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,1.470000,1.710000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.023544,0.000000,0.000000,-11.710922,-0.774307,0.000000,0.029000,-0.039000,-0.014000,AngleUp,Hold,0,0.000000,-0.060000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.597 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.240000,1.360000,1.700000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.709808,-0.774567,0.000000,0.014000,0.022000,0.009000,AngleUp,Hold,0,0.000000,-0.240000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.698 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.260000,1.590000,1.700000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.010941,0.014938,0.000000,-11.709656,-0.774155,0.000000,0.029000,-0.018000,0.041000,AngleUp,Hold,0,0.000000,-0.260000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.797 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.180000,1.700000,1.700000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.050110,0.000000,0.000000,-11.708023,-0.773773,0.000000,0.023000,-0.009000,-0.004000,AngleUp,Hold,0,0.000000,-0.180000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.897 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.260000,1.730000,1.720000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.079620,0.000000,0.000000,-11.703918,-0.773773,0.000000,0.008000,-0.009000,0.040000,AngleUp,Hold,0,0.000000,-0.260000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:15.997 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.510000,1.550000,1.750000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.010788,0.000000,-11.701599,-0.773621,0.000000,-0.010000,0.029000,0.022000,AngleUp,Hold,0,0.000000,-0.510000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.098 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.550000,1.560000,1.710000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.004059,0.000000,0.000000,-11.701630,-0.773285,0.000000,-0.025000,-0.012000,0.023000,AngleUp,Hold,0,0.000000,-0.550000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.198 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.540000,1.460000,1.740000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.701767,-0.773102,0.000000,-0.015000,-0.005000,0.003000,AngleUp,Hold,0,0.000000,-0.540000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.298 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.540000,1.460000,1.740000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.701767,-0.773102,0.000000,-0.015000,-0.005000,0.003000,AngleUp,Hold,0,0.000000,-0.540000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.397 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.480000,1.190000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,-0.011000,-0.005000,0.005000,AngleUp,Hold,0,0.000000,-0.480000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.498 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.430000,1.110000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,-0.005000,0.004000,0.008000,AngleUp,Hold,0,0.000000,-0.430000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.598 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.430000,1.110000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,-0.004000,0.000000,0.008000,AngleUp,Hold,0,0.000000,-0.430000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.698 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.410000,1.040000,1.670000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,-0.011000,-0.002000,0.006000,AngleUp,Hold,0,0.000000,-0.410000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.798 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.450000,1.000000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,-0.010000,-0.001000,0.004000,AngleUp,Hold,0,0.000000,-0.450000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.898 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.410000,1.000000,1.660000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.702011,-0.773102,0.000000,0.026000,0.000000,0.005000,AngleUp,Hold,0,0.000000,-0.410000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:16.998 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.470000,1.210000,1.640000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.052811,-0.002289,0.000000,-11.698196,-0.773132,0.000000,0.022000,-0.010000,0.008000,AngleUp,Hold,0,0.000000,-0.470000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.099 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.520000,1.090000,1.650000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.052811,-0.002289,0.000000,-11.698196,-0.773132,0.000000,-0.017000,-0.023000,0.038000,AngleUp,Hold,0,0.000000,-0.520000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.200 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.620000,1.160000,1.660000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.003357,0.000000,0.000000,-11.698151,-0.773224,0.000000,0.011000,0.007000,-0.009000,AngleUp,Hold,0,0.000000,-0.620000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.300 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.750000,1.190000,1.650000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.005142,-0.006577,0.000000,-11.698074,-0.773315,0.000000,-0.006000,0.008000,0.013000,AngleUp,Hold,0,0.000000,-0.750000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.400 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.880000,1.180000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,-0.024139,0.000000,0.000000,-11.698853,-0.773392,0.000000,-0.006000,0.003000,-0.004000,AngleUp,Hold,0,0.000000,-0.880000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.500 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.000000,1.070000,1.690000,LowGoal,103.000000,1,0,0.000000,0.000000,0,-0.023712,0.005768,0.000000,-11.699356,-0.773254,0.000000,-0.045000,0.012000,0.023000,AngleUp,Hold,0,0.000000,-1.000000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.601 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.070000,0.930000,1.730000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.089310,0.000000,0.000000,-11.702377,-0.773254,0.000000,-0.059000,0.001000,-0.006000,AngleUp,Hold,0,0.000000,-1.070000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.702 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.930000,0.800000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,-0.142151,0.013855,0.000000,-11.708557,-0.773041,0.000000,-0.005000,-0.002000,0.011000,AngleUp,Hold,0,0.000000,-0.930000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.803 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.890000,1.650000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.008000,-0.005000,0.014000,AngleUp,Hold,0,0.000000,-0.670000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:17.903 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.680000,0.880000,1.620000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.004000,0.009000,0.008000,AngleUp,Hold,0,0.000000,-0.680000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.004 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.840000,0.740000,1.640000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.011000,0.001000,-0.001000,AngleUp,Hold,0,0.000000,-0.840000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.108 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.850000,0.560000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.004000,0.006000,0.003000,AngleUp,Hold,0,0.000000,-0.850000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.204 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.830000,0.530000,1.690000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.003000,-0.006000,0.002000,AngleUp,Hold,0,0.000000,-0.830000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.306 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.840000,0.580000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.001000,-0.003000,0.001000,AngleUp,Hold,0,0.000000,-0.840000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.407 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.840000,0.560000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.005000,-0.001000,0.007000,AngleUp,Hold,0,0.000000,-0.840000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.507 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.860000,0.530000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,0.000000,0.003000,AngleUp,Hold,0,0.000000,-0.860000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.608 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.860000,0.540000,1.690000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.002000,0.000000,0.004000,AngleUp,Hold,0,0.000000,-0.860000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.709 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.870000,0.540000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,-0.001000,0.004000,AngleUp,Hold,0,0.000000,-0.870000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.810 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.880000,0.520000,1.690000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,-0.002000,0.009000,AngleUp,Hold,0,0.000000,-0.880000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:18.910 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.890000,0.520000,1.690000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.003000,-0.002000,0.007000,AngleUp,Hold,0,0.000000,-0.890000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.012 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.900000,0.520000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.007000,AngleUp,Hold,0,0.000000,-0.900000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.112 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.910000,0.510000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.001000,0.004000,AngleUp,Hold,0,0.000000,-0.910000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.213 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.920000,0.510000,1.680000,LowGoal,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-0.920000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.314 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.930000,0.500000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.002000,0.000000,0.008000,AngleUp,Hold,0,0.000000,-0.930000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.413 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.940000,0.500000,1.680000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-0.940000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.513 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.940000,0.500000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.003000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-0.940000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.614 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.950000,0.500000,1.680000,LowGoal,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.000000,0.006000,AngleUp,Hold,0,0.000000,-0.950000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.714 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.960000,0.500000,1.670000,LowGoal,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.003000,0.000000,0.003000,AngleUp,Hold,0,0.000000,-0.960000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.815 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.960000,0.490000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,0.002000,0.009000,AngleUp,Hold,0,0.000000,-0.960000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:19.916 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.980000,0.500000,1.680000,LowGoal,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,-0.001000,-0.002000,0.001000,AngleUp,Hold,0,0.000000,-0.980000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.016 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.990000,0.490000,1.680000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.000000,-0.002000,0.002000,AngleUp,Hold,0,0.000000,-0.990000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
07:25:20.117 PM 03/22/2016,Autonomous Disabled,2,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.990000,0.500000,1.680000,LowGoal,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,-11.710007,-0.772903,0.000000,0.001000,0.001000,0.006000,AngleUp,Hold,0,0.000000,-0.990000,0.000000,2185.000000,0.000000,-17613.000000,0,0,1,,,,
