Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
06:55:58.074 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.160000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.037994,0.027328,0.000000,-2.500595,-0.067139,0.000000,0.035000,0.137000,0.064000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.174 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.210000,2.610000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.050598,0.083542,0.000000,-2.502945,-0.064621,0.000000,-0.073000,0.132000,0.006000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.274 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.270000,2.690000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.122238,0.070709,0.000000,-2.507278,-0.061157,0.000000,-0.032000,-0.276000,-0.089000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.374 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.240000,2.680000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.184326,0.079361,0.000000,-2.515671,-0.057098,0.000000,0.000000,-0.186000,-0.005000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.475 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.130000,2.650000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.160965,0.039261,0.000000,-2.523911,-0.054199,0.000000,0.048000,-0.016000,0.001000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.575 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.840000,2.660000,Suck,100.000000,1,0,-0.000000,0.000000,1,-0.103317,0.014832,0.000000,-2.530106,-0.053604,0.000000,0.014000,-0.172000,0.015000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.675 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.770000,2.580000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.073532,-0.056564,0.000000,-2.535278,-0.054489,0.000000,0.022000,0.234000,0.118000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.775 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.640000,2.540000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.010834,-0.079254,0.000000,-2.536743,-0.057434,0.000000,-0.077000,0.025000,0.088000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.875 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.590000,2.600000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.027145,-0.086929,0.000000,-2.536041,-0.062149,0.000000,-0.205000,-0.170000,0.158000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:58.975 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.437500,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.470000,2.540000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.064499,-0.123886,0.000000,-2.534073,-0.068298,0.000000,0.138000,0.107000,0.051000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.075 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.470000,2.530000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.117691,-0.116531,0.000000,-2.530106,-0.072281,0.000000,-0.031000,-0.002000,-0.114000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.175 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.410000,2.550000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.154388,0.016174,0.000000,-2.522491,-0.073166,0.000000,0.017000,0.095000,-0.038000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.275 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.510000,2.550000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.165070,0.038498,0.000000,-2.512634,-0.071228,0.000000,-0.026000,-0.215000,-0.089000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.375 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.510000,2.500000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.153763,0.052643,0.000000,-2.505753,-0.068970,0.000000,0.006000,0.200000,-0.032000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.475 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.530000,2.510000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.106873,0.099030,0.000000,-2.497711,-0.063950,0.000000,0.056000,-0.186000,-0.137000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.575 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.640000,2.500000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.061432,0.085602,0.000000,-2.493713,-0.060165,0.000000,-0.072000,-0.192000,-0.004000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.676 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.750000,2.530000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.031158,0.030991,0.000000,-2.491638,-0.057693,0.000000,0.036000,-0.082000,-0.028000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.776 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.990000,-1.000000,2.620000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.015930,0.103531,0.000000,-2.491074,-0.053696,0.000000,0.115000,-0.028000,0.064000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.877 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.990000,-0.950000,2.650000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.009644,0.118744,0.000000,-2.491699,-0.048126,0.000000,-0.004000,-0.070000,0.012000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:55:59.977 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.990000,-1.060000,2.680000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.062424,0.112579,0.000000,-2.493057,-0.041397,0.000000,-0.131000,0.013000,0.126000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.077 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.240234,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-0.950000,2.660000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.015717,0.140106,0.000000,-2.495392,-0.034683,0.000000,0.222000,0.123000,0.129000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.177 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.800000,2.680000,Suck,104.000000,1,0,-0.000000,0.000000,1,-0.026566,0.108658,0.000000,-2.496933,-0.028717,0.000000,-0.089000,-0.210000,-0.012000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.277 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.700000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.011627,0.098343,0.000000,-2.498413,-0.023514,0.000000,0.104000,-0.123000,-0.011000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.377 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.670000,2.660000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.072144,0.070969,0.000000,-2.495987,-0.019348,0.000000,0.230000,0.095000,-0.075000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.477 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.530000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.189087,0.064316,0.000000,-2.489105,-0.016281,0.000000,-0.047000,-0.291000,0.082000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.577 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.560000,2.620000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.201477,0.055984,0.000000,-2.479385,-0.013351,0.000000,0.138000,0.124000,-0.023000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.677 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.480000,2.680000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.219223,0.100418,0.000000,-2.468231,-0.008881,0.000000,0.094000,0.018000,-0.114000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.779 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.340000,2.610000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.229980,0.078568,0.000000,-2.456894,-0.004440,0.000000,0.075000,0.096000,0.060000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.880 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.950000,-0.360000,2.630000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.255493,0.074890,0.000000,-2.444504,-0.000610,0.000000,-0.116000,-0.060000,-0.062000,FlatInitial,Hold,0,0.000000,0.950000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:00.982 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.570000,2.640000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.155899,0.091934,0.000000,-2.432312,0.004562,0.000000,-0.080000,-0.050000,0.069000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.082 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.750000,2.600000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.076569,0.081833,0.000000,-2.426651,0.009186,0.000000,0.019000,0.138000,-0.147000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.183 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.820000,2.680000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.034607,0.118423,0.000000,-2.423859,0.013672,0.000000,-0.187000,-0.003000,-0.002000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.283 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.060000,2.740000,Suck,101.000000,1,0,-0.000000,0.000000,1,-0.040390,0.111282,0.000000,-2.424850,0.019531,0.000000,-0.015000,0.082000,0.146000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.383 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.010000,2.750000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.037949,0.112442,0.000000,-2.426956,0.025665,0.000000,0.089000,0.188000,-0.064000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.483 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.140000,2.780000,Suck,103.000000,1,0,-0.000000,0.000000,1,-0.018036,0.133469,0.000000,-2.428238,0.032104,0.000000,0.193000,0.191000,-0.093000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.583 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.190000,2.770000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.009918,0.122940,0.000000,-2.428452,0.038269,0.000000,-0.065000,0.025000,0.052000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.685 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.210000,2.780000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.009293,0.130508,0.000000,-2.428558,0.044586,0.000000,0.023000,0.031000,0.093000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.786 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.990000,-1.280000,2.800000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.029205,0.147003,0.000000,-2.427048,0.052261,0.000000,0.230000,0.210000,-0.020000,FlatInitial,Hold,0,0.000000,0.990000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.886 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.150000,2.910000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.065353,0.190659,0.000000,-2.424255,0.060806,0.000000,-0.286000,-0.287000,-0.077000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:01.986 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.010000,2.790000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.082932,0.126694,0.000000,-2.420639,0.069626,0.000000,0.004000,-0.015000,0.002000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.086 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.850000,2.780000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.100662,0.086243,0.000000,-2.416061,0.075470,0.000000,0.024000,-0.071000,-0.098000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.187 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.880000,2.700000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.091202,0.071213,0.000000,-2.411606,0.079086,0.000000,0.096000,0.193000,0.026000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.287 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.800781,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.780000,2.730000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.062302,0.117767,0.000000,-2.407730,0.084167,0.000000,-0.087000,-0.141000,-0.093000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.387 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.880000,2.710000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.020447,0.135880,0.000000,-2.405197,0.091537,0.000000,-0.123000,0.006000,0.184000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.488 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.870000,2.720000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.010422,0.118317,0.000000,-2.404648,0.098450,0.000000,0.187000,0.182000,0.124000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.588 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.840000,2.640000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.044922,0.147400,0.000000,-2.403198,0.105331,0.000000,-0.032000,-0.316000,-0.001000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.688 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.900000,2.710000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.050507,0.127090,0.000000,-2.400375,0.111511,0.000000,0.083000,0.030000,0.045000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.789 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.990000,2.690000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.081909,0.134277,0.000000,-2.396790,0.118027,0.000000,0.040000,0.111000,-0.050000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.889 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.100000,2.680000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.061554,0.132263,0.000000,-2.393433,0.125381,0.000000,0.000000,0.182000,0.149000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:02.990 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.150000,2.760000,Suck,103.000000,1,0,-0.000000,0.000000,1,0.032608,0.174866,0.000000,-2.391235,0.133087,0.000000,0.000000,0.182000,0.149000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.090 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.250000,2.790000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.024323,0.177368,0.000000,-2.389725,0.141571,0.000000,-0.118000,-0.133000,0.085000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.190 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.980000,-1.170000,2.750000,Suck,100.000000,1,0,-0.000000,0.000000,1,0.048172,0.098709,0.000000,-2.388000,0.148315,0.000000,-0.005000,-0.090000,-0.015000,FlatInitial,Hold,0,0.000000,0.980000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.290 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.100000,2.770000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.090027,0.103760,0.000000,-2.384232,0.153732,0.000000,0.099000,0.201000,-0.085000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.391 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-0.980000,2.700000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.092377,0.107147,0.000000,-2.378494,0.160400,0.000000,-0.088000,-0.043000,0.120000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.491 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.990000,2.670000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.046204,0.118713,0.000000,-2.376053,0.165070,0.000000,-0.108000,-0.026000,-0.078000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.591 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.090000,2.650000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.015213,0.009018,0.000000,-2.374512,0.165665,0.000000,-0.039000,0.002000,0.008000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.691 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.090000,2.650000,Suck,102.000000,1,0,-0.000000,0.000000,1,-0.019302,0.064514,0.000000,-2.375153,0.169388,0.000000,0.079000,0.274000,-0.079000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.793 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.050000,2.620000,Suck,106.000000,1,0,-0.000000,0.000000,1,-0.014999,0.027954,0.000000,-2.376236,0.171432,0.000000,0.049000,0.006000,0.024000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.893 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,95.947266,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.970000,-1.050000,2.620000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.007217,0.035065,0.000000,-2.375732,0.173523,0.000000,0.059000,-0.004000,0.069000,FlatInitial,Hold,0,0.000000,0.970000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:03.993 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.950000,2.630000,Suck,102.000000,1,0,-0.000000,0.000000,1,0.076126,0.011505,0.000000,-2.373520,0.174210,0.000000,0.175000,0.095000,-0.153000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
06:56:04.093 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,96.093750,98.291016,-6000.000000,-6000.000000,Speed,Speed,0.960000,-0.860000,2.580000,Suck,101.000000,1,0,-0.000000,0.000000,1,0.084915,-0.011948,0.000000,-2.369476,0.173584,0.000000,-0.058000,-0.371000,0.066000,FlatInitial,Hold,0,0.000000,0.960000,0.000000,0.000000,0.000000,-85926.000000,0,1,0,,,,
