Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,,IsStalled
12:28:23.867 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6016.406250,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.860000,1.340000,1.000000,102.000000,1,0,0.000000,0.000000,0,3.196335,-0.286057,0.000000,2.073410,0.028976,0.000000,0.101000,-0.055000,-0.158000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:23.968 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6015.820312,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.130000,2.010000,1.220000,1.000000,102.000000,1,0,0.000000,0.000000,0,3.277618,-0.356644,0.000000,2.235855,0.012665,0.000000,0.032000,-0.089000,-0.174000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.068 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6012.304688,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-0.130000,2.100000,1.110000,1.000000,101.000000,1,0,0.000000,0.000000,0,3.304916,-0.426453,0.000000,2.367691,-0.003281,0.000000,0.028000,-0.092000,-0.169000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.169 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.273438,6007.617188,-6000.000000,-6000.000000,Speed,Speed,-0.140000,2.100000,0.940000,1.000000,101.000000,1,0,0.000000,0.000000,0,3.295532,-0.534119,0.000000,2.566010,-0.032806,0.000000,-0.039000,-0.067000,-0.145000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.268 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.343750,6007.617188,-6000.000000,-6000.000000,Speed,Speed,-0.140000,2.000000,0.840000,1.000000,104.000000,1,0,0.000000,0.000000,0,3.259338,-0.614044,0.000000,2.729645,-0.061890,0.000000,-0.026000,-0.064000,-0.149000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.369 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.757812,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.970000,0.780000,1.000000,102.000000,1,0,0.000000,0.000000,0,3.215607,-0.695862,0.000000,2.891495,-0.095062,0.000000,-0.067000,-0.094000,-0.133000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.469 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.930000,0.720000,1.000000,101.000000,1,0,0.000000,0.000000,0,3.167114,-0.765945,0.000000,3.018921,-0.124680,0.000000,-0.064000,-0.057000,-0.148000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.569 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.000000,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.780000,0.640000,1.000000,101.000000,1,0,0.000000,0.000000,0,3.076462,-0.855621,0.000000,3.205994,-0.173767,0.000000,-0.063000,-0.078000,-0.134000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.669 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.580000,0.560000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.997421,-0.935577,0.000000,3.357483,-0.218811,0.000000,-0.092000,-0.088000,-0.141000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.770 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5999.414062,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.420000,0.480000,1.000000,103.000000,1,0,0.000000,0.000000,0,2.920898,-1.020203,0.000000,3.505035,-0.268188,0.000000,-0.084000,-0.093000,-0.143000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.870 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,5992.968750,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.300000,0.450000,1.000000,102.000000,1,0,0.000000,0.000000,0,2.837830,-1.099548,0.000000,3.648651,-0.321518,0.000000,-0.096000,-0.069000,-0.149000,FlatInitial,Hold,0,0.000000,-0.150000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:24.971 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.220000,0.370000,1.000000,102.000000,1,0,0.000000,0.000000,0,2.772507,-1.172897,0.000000,3.788376,-0.378708,0.000000,-0.049000,-0.052000,-0.177000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.072 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.150000,0.330000,1.000000,104.000000,1,0,0.000000,0.000000,0,2.731110,-1.236298,0.000000,3.925751,-0.439285,0.000000,-0.049000,-0.067000,-0.157000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.171 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.757812,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.060000,0.280000,1.000000,103.000000,1,0,0.000000,0.000000,0,2.701736,-1.290466,0.000000,4.034241,-0.490082,0.000000,-0.017000,-0.071000,-0.178000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.272 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.140000,0.980000,0.220000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.656876,-1.373489,0.000000,4.194916,-0.570389,0.000000,-0.048000,-0.056000,-0.173000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.372 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,6009.375000,-6000.000000,-6000.000000,Speed,Speed,-0.130000,0.820000,0.170000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.593201,-1.441956,0.000000,4.326035,-0.641068,0.000000,-0.079000,-0.076000,-0.128000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.473 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.000000,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.130000,0.730000,0.140000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.519165,-1.511780,0.000000,4.453430,-0.715240,0.000000,-0.078000,-0.089000,-0.131000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.573 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.343750,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.130000,0.610000,0.120000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.412933,-1.595001,0.000000,4.601074,-0.808929,0.000000,-0.111000,-0.056000,-0.080000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.673 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.929688,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.140000,0.460000,0.170000,1.000000,100.000000,1,0,0.000000,0.000000,0,2.317780,-1.644714,0.000000,4.718903,-0.890228,0.000000,-0.115000,-0.042000,-0.077000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.773 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.140000,0.190000,0.200000,1.000000,102.000000,1,0,0.000000,0.000000,0,2.199997,-1.700500,0.000000,4.831360,-0.974121,0.000000,-0.110000,-0.049000,-0.099000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.873 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-0.030000,0.240000,1.000000,101.000000,1,0,0.000000,0.000000,0,2.106445,-1.729736,0.000000,4.916962,-1.042984,0.000000,-0.088000,-0.038000,-0.067000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:25.975 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.273438,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-0.230000,0.280000,1.000000,102.000000,1,0,0.000000,0.000000,0,1.993179,-1.767075,0.000000,5.018906,-1.130524,0.000000,-0.114000,-0.050000,-0.041000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.075 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6008.203125,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.150000,-0.410000,0.330000,1.000000,101.000000,1,0,0.000000,0.000000,0,1.877762,-1.801819,0.000000,5.115051,-1.220062,0.000000,-0.087000,-0.001000,-0.055000,FlatInitial,Hold,0,0.000000,-0.150000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.175 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6007.617188,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-0.630000,0.470000,1.000000,102.000000,1,0,0.000000,0.000000,0,1.785141,0.000000,0.000000,5.206100,-1.220062,0.000000,-0.120000,0.011000,-0.055000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.276 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6006.445312,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-0.820000,0.580000,1.000000,102.000000,1,0,0.000000,0.000000,0,1.668686,0.000000,0.000000,5.292023,-1.220062,0.000000,-0.136000,0.012000,-0.030000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.378 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.929688,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.150000,-1.130000,0.720000,1.000000,102.000000,1,0,0.000000,0.000000,0,1.545105,0.001633,0.000000,5.371704,-1.220047,0.000000,-0.108000,-0.003000,-0.012000,FlatInitial,Hold,0,0.000000,-0.150000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.478 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5998.242188,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-1.280000,0.820000,1.000000,101.000000,1,0,0.000000,0.000000,0,1.430649,0.000000,0.000000,5.445450,-1.219971,0.000000,-0.092000,-0.002000,-0.022000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.578 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.656250,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-1.370000,0.870000,1.000000,105.000000,1,0,0.000000,0.000000,0,1.321411,-0.004578,0.000000,5.527359,-1.220032,0.000000,-0.116000,-0.001000,-0.026000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.678 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.656250,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-1.490000,0.970000,1.000000,104.000000,1,0,0.000000,0.000000,0,1.233536,0.000000,0.000000,5.590866,-1.220078,0.000000,-0.104000,-0.001000,0.013000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.777 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5998.242188,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-1.640000,1.110000,1.000000,103.000000,1,0,0.000000,0.000000,0,1.128006,0.017258,0.000000,5.649353,-1.219574,0.000000,-0.082000,0.010000,0.001000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.878 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.585938,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-1.750000,1.230000,1.000000,102.000000,1,0,0.000000,0.000000,0,1.042801,0.040329,0.000000,5.703156,-1.218079,0.000000,-0.115000,0.034000,0.006000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:26.978 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.343750,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-1.860000,1.360000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.949112,0.070343,0.000000,5.752472,-1.215134,0.000000,-0.066000,0.005000,0.021000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.077 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6003.515625,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-1.930000,1.430000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.850616,0.000000,0.000000,5.797104,-1.214401,0.000000,-0.098000,-0.013000,0.053000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.179 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.273438,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.040000,1.480000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.739746,0.000000,0.000000,5.836258,-1.214401,0.000000,-0.122000,0.017000,0.017000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.281 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6007.031250,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.150000,1.560000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.626129,0.011353,0.000000,5.869904,-1.214157,0.000000,-0.145000,0.025000,0.019000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.385 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6007.031250,5990.039062,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.300000,1.670000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.497330,0.037552,0.000000,5.897461,-1.212753,0.000000,-0.158000,0.015000,0.013000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.485 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.273438,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.120000,-2.450000,1.740000,1.000000,103.000000,1,0,0.000000,0.000000,0,0.351730,0.060425,0.000000,5.917923,-1.210251,0.000000,-0.154000,0.033000,0.001000,FlatInitial,Hold,0,0.000000,-0.120000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.588 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.171875,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.550000,1.780000,1.000000,104.000000,1,0,0.000000,0.000000,0,0.216110,0.084518,0.000000,5.931458,-1.206467,0.000000,-0.176000,0.021000,0.001000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.688 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.070312,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.120000,-2.620000,1.770000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.079697,0.000000,0.000000,5.937973,-1.204742,0.000000,-0.089000,0.000000,0.003000,FlatInitial,Hold,0,0.000000,-0.120000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.788 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5992.382812,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.120000,-2.650000,1.790000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.028809,0.006332,0.000000,5.938690,-1.204651,0.000000,-0.118000,0.032000,0.002000,FlatInitial,Hold,0,0.000000,-0.120000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.889 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5994.140625,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.110000,-2.660000,1.870000,1.000000,103.000000,1,0,0.000000,0.000000,0,-0.159134,0.032684,0.000000,5.932373,-1.203415,0.000000,-0.111000,0.035000,0.049000,FlatInitial,Hold,0,0.000000,-0.110000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:27.990 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5994.726562,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.120000,-2.660000,1.960000,1.000000,100.000000,1,0,0.000000,0.000000,0,-0.244553,0.069916,0.000000,5.921738,-1.200775,0.000000,-0.037000,0.049000,0.064000,FlatInitial,Hold,0,0.000000,-0.120000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.090 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.656250,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.120000,-2.570000,2.070000,1.000000,103.000000,1,0,0.000000,0.000000,0,-0.313431,0.121002,0.000000,5.907516,-1.195770,0.000000,-0.079000,0.058000,0.058000,FlatInitial,Hold,0,0.000000,-0.120000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.190 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.000000,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.510000,2.150000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.382370,0.170944,0.000000,5.889771,-1.188156,0.000000,-0.089000,0.051000,0.019000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.289 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.929688,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-0.130000,-2.490000,2.170000,1.000000,104.000000,1,0,0.000000,0.000000,0,-0.468185,0.206055,0.000000,5.868210,-1.178589,0.000000,-0.084000,0.037000,0.050000,FlatInitial,Hold,0,0.000000,-0.130000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.390 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6005.859375,6008.789062,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-2.470000,2.190000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.530365,0.253159,0.000000,5.842728,-1.166946,0.000000,-0.023000,0.040000,0.106000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.490 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6006.445312,6011.718750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,-2.320000,2.220000,1.000000,104.000000,1,0,0.000000,0.000000,0,-0.555023,0.307343,0.000000,5.815277,-1.152679,0.000000,0.012000,0.059000,0.082000,FlatInitial,Hold,0,0.000000,-0.140000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.590 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6008.203125,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.160000,-2.040000,2.230000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.368195,0.000000,5.815277,-1.135544,0.000000,0.001000,0.080000,0.071000,FlatInitial,Hold,0,0.000000,-0.160000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.690 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6006.445312,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.170000,-1.710000,2.270000,1.000000,102.000000,1,0,0.000000,0.000000,0,0.003616,0.449051,0.000000,5.815475,-1.114777,0.000000,0.032000,0.092000,0.125000,FlatInitial,Hold,0,0.000000,-0.170000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.790 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6004.687500,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.180000,-1.460000,2.250000,1.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.522354,0.000000,5.815628,-1.090027,0.000000,-0.005000,0.076000,0.099000,FlatInitial,Hold,0,0.000000,-0.180000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.890 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6002.343750,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.190000,-1.270000,2.190000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.002014,0.586578,0.000000,5.815613,-1.061920,0.000000,-0.023000,0.076000,0.077000,FlatInitial,Hold,0,0.000000,-0.190000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:28.991 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6000.000000,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-0.220000,-1.210000,2.160000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.037704,0.647018,0.000000,5.814453,-1.030823,0.000000,-0.016000,0.063000,0.101000,FlatInitial,Hold,0,0.000000,-0.220000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:29.091 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5997.656250,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.230000,-0.990000,2.150000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.069305,0.724670,0.000000,5.811264,-0.989227,0.000000,-0.016000,0.063000,0.101000,FlatInitial,Hold,0,0.000000,-0.230000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:29.192 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5996.484375,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-0.220000,-0.820000,2.090000,1.000000,101.000000,1,0,0.000000,0.000000,0,-0.102356,0.764786,0.000000,5.807755,-0.959198,0.000000,-0.047000,0.049000,0.107000,FlatInitial,Hold,0,0.000000,-0.220000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:29.293 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5998.828125,5996.484375,-6000.000000,-6000.000000,Speed,Speed,-0.240000,-0.690000,2.030000,1.000000,103.000000,1,0,0.000000,0.000000,0,-0.143997,0.817795,0.000000,5.801254,-0.919464,0.000000,-0.047000,0.049000,0.107000,FlatInitial,Hold,0,0.000000,-0.240000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:29.394 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-5998.828125,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.240000,-0.570000,2.030000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.201294,0.904099,0.000000,5.790710,-0.867447,0.000000,-0.029000,0.058000,0.136000,FlatInitial,Hold,0,0.000000,-0.240000,0.000000,85.000000,0.000000,-195.000000,0,0,0
12:28:29.495 PM 03/04/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-6001.757812,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.240000,-0.570000,2.030000,1.000000,102.000000,1,0,0.000000,0.000000,0,-0.267090,0.972504,0.000000,5.778687,-0.820160,0.000000,-0.063000,0.075000,0.077000,FlatInitial,Hold,0,0.000000,-0.240000,0.000000,85.000000,0.000000,-195.000000,0,0,0
