Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState
06:35:38.433 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.003000,0.014000,FlatInitial,ResetForward
06:35:38.534 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:38.635 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.014000,FlatInitial,ResetForward
06:35:38.734 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.000000,0.012000,FlatInitial,ResetForward
06:35:38.835 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,-0.001000,0.016000,FlatInitial,ResetForward
06:35:38.935 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.290000,0.880000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.001000,0.013000,FlatInitial,ResetForward
06:35:39.036 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.015000,FlatInitial,ResetForward
06:35:39.135 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.003000,0.014000,FlatInitial,ResetForward
06:35:39.235 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.014000,FlatInitial,ResetForward
06:35:39.336 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.000000,0.009000,FlatInitial,ResetForward
06:35:39.437 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.001000,0.008000,FlatInitial,ResetForward
06:35:39.537 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.015000,FlatInitial,ResetForward
06:35:39.636 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.003000,-0.001000,0.014000,FlatInitial,ResetForward
06:35:39.737 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.430000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.003000,0.014000,FlatInitial,ResetForward
06:35:39.836 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.430000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:39.937 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:40.036 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,-0.001000,0.014000,FlatInitial,ResetForward
06:35:40.137 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:40.237 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,-0.002000,0.010000,FlatInitial,ResetForward
06:35:40.336 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.003000,0.002000,0.013000,FlatInitial,ResetForward
06:35:40.437 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.014000,FlatInitial,ResetForward
06:35:40.538 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.420000,1.000000,104.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.002000,0.007000,FlatInitial,ResetForward
06:35:40.638 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetForward
06:35:40.738 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.013000,FlatInitial,ResetForward
06:35:40.838 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:40.937 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.860000,1.420000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.001000,0.009000,FlatInitial,ResetForward
06:35:41.038 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.280000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.016000,FlatInitial,ResetForward
06:35:41.138 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.017000,FlatInitial,ResetForward
06:35:41.239 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.003000,0.001000,0.015000,FlatInitial,ResetForward
06:35:41.338 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,0.001000,0.012000,FlatInitial,ResetForward
06:35:41.439 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.016000,FlatInitial,ResetForward
06:35:41.540 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.002000,-0.001000,0.012000,FlatInitial,ResetForward
06:35:41.639 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:41.739 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,105.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.002000,0.009000,FlatInitial,ResetForward
06:35:41.839 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,0.002000,0.010000,FlatInitial,ResetForward
06:35:41.940 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.002000,-0.003000,0.014000,FlatInitial,ResetForward
06:35:42.040 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.017000,FlatInitial,ResetForward
06:35:42.140 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.003000,-0.001000,0.007000,FlatInitial,ResetForward
06:35:42.241 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.009000,FlatInitial,ResetForward
06:35:42.341 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.860000,1.410000,1.000000,103.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,-0.001000,0.010000,FlatInitial,ResetForward
06:35:42.443 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.400000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.002000,0.012000,FlatInitial,ResetForward
06:35:42.544 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.400000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.012000,FlatInitial,ResetForward
06:35:42.643 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.410000,1.000000,106.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,0.000000,0.014000,FlatInitial,ResetForward
06:35:42.744 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.410000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.002000,0.011000,FlatInitial,ResetForward
06:35:42.844 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.410000,1.000000,101.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.010000,FlatInitial,ResetForward
06:35:42.946 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.400000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.000000,-0.001000,0.013000,FlatInitial,ResetForward
06:35:43.047 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.400000,1.000000,102.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,0.001000,0.002000,0.016000,FlatInitial,ResetForward
06:35:43.148 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,84.270000,0.870000,1.410000,1.000000,100.000000,1,0,-0.527559,0.527559,1,0.000000,0.000000,0.000000,-0.094208,1.061569,0.000000,-0.001000,0.002000,0.012000,FlatInitial,ResetForward
